"","segment","speaker","onset","MC","offset","time","Annotation","phrase","phrase_number","Annotation_context","phonological_phrasePosition","phonological_wordPosition","phonological_stress","phonological_previous_segment","phonological_following_vowel","location","Previous_segment_type","Previous_segment_advancement","Previous_segment_height","intervocalic","Gender","Speaker_acoustic","previous","Segment_acoustic","following","onset_time","offset_time","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","speaker_count","f1","f2","f3","cog","cog_FricationPortion","closure_start_MFA","closure_start_PRAAT","release_start","frication_start","frication_end","closure_duration_automatic","closure_duration","release_duration","frication_duration","vot","Prev_Segment_acoustic","Foll_Segment_acoustic"
"31","tS","CAN1","onset",NA,NA,1.504,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_0","o","tʃ","e",0.7901,0.8701,0.08,"cuatro","chequeras","para",0.7901,1.2301,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,517.804779539396,523.454597042505,0.7901,0.822113378684807,0.838113378684807,0.838113378684807,0.8701,0.0480133786848073,0.016,0,0.0319866213151927,-0.0161133786848073,"o","e"
"32","tS","CAN1",NA,NA,NA,1.5235,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_0","o","tʃ","e",0.7901,0.8701,0.08,"cuatro","chequeras","para",0.7901,1.2301,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,517.804779539396,523.454597042505,0.7901,0.822113378684807,0.838113378684807,0.838113378684807,0.8701,0.0480133786848073,0.016,0,0.0319866213151927,-0.0161133786848073,"o","e"
"33","tS","CAN1",NA,"MC",NA,1.543,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_0","o","tʃ","e",0.7901,0.8701,0.08,"cuatro","chequeras","para",0.7901,1.2301,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,517.804779539396,523.454597042505,0.7901,0.822113378684807,0.838113378684807,0.838113378684807,0.8701,0.0480133786848073,0.016,0,0.0319866213151927,-0.0161133786848073,"o","e"
"34","tS","CAN1",NA,NA,NA,1.5625,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_0","o","tʃ","e",0.7901,0.8701,0.08,"cuatro","chequeras","para",0.7901,1.2301,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,517.804779539396,523.454597042505,0.7901,0.822113378684807,0.838113378684807,0.838113378684807,0.8701,0.0480133786848073,0.016,0,0.0319866213151927,-0.0161133786848073,"o","e"
"35","tS","CAN1",NA,NA,"offset",1.582,"NoStr_o#tSe_1","cuatro chequeras para pagar",16,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_0","o","tʃ","e",0.7901,0.8701,0.08,"cuatro","chequeras","para",0.7901,1.2301,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,517.804779539396,523.454597042505,0.7901,0.822113378684807,0.838113378684807,0.838113378684807,0.8701,0.0480133786848073,0.016,0,0.0319866213151927,-0.0161133786848073,"o","e"
"36","tS","CAN1","onset",NA,NA,1.582,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_1","o","tʃ","e",1.4701,1.5701,0.1,"cuatro","chequeras","para",1.4701,1.9201,0.45,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,984.495826601664,4664.61776561187,1.4701,1.53134045975049,1.53611337868481,1.53611337868481,1.5701,0.0660133786848074,0.00477291893431353,0,0.0339866213151927,NA,"o","e"
"37","tS","CAN1",NA,NA,NA,1.6002,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_1","o","tʃ","e",1.4701,1.5701,0.1,"cuatro","chequeras","para",1.4701,1.9201,0.45,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,984.495826601664,4664.61776561187,1.4701,1.53134045975049,1.53611337868481,1.53611337868481,1.5701,0.0660133786848074,0.00477291893431353,0,0.0339866213151927,NA,"o","e"
"38","tS","CAN1",NA,"MC",NA,1.6185,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_1","o","tʃ","e",1.4701,1.5701,0.1,"cuatro","chequeras","para",1.4701,1.9201,0.45,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,984.495826601664,4664.61776561187,1.4701,1.53134045975049,1.53611337868481,1.53611337868481,1.5701,0.0660133786848074,0.00477291893431353,0,0.0339866213151927,NA,"o","e"
"39","tS","CAN1",NA,NA,NA,1.6367,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_1","o","tʃ","e",1.4701,1.5701,0.1,"cuatro","chequeras","para",1.4701,1.9201,0.45,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,984.495826601664,4664.61776561187,1.4701,1.53134045975049,1.53611337868481,1.53611337868481,1.5701,0.0660133786848074,0.00477291893431353,0,0.0339866213151927,NA,"o","e"
"40","tS","CAN1",NA,NA,"offset",1.655,"NoStr_o#tSe_2","cuatro chequeras para pagar",16,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_13_1","o","tʃ","e",1.4701,1.5701,0.1,"cuatro","chequeras","para",1.4701,1.9201,0.45,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,984.495826601664,4664.61776561187,1.4701,1.53134045975049,1.53611337868481,1.53611337868481,1.5701,0.0660133786848074,0.00477291893431353,0,0.0339866213151927,NA,"o","e"
"41","tS","CAN1","onset",NA,NA,1.861,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_0","o","tʃ","e",0.8301,0.9401,0.11,"cuatro","cheques","de",0.8301,1.1801,0.35,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,684.986422895201,724.963437083118,0.8301,0.865102040816327,0.894190220930437,0.894190220930437,0.9401,0.0640902209304367,0.0290881801141101,0,0.0459097790695634,-0.0291902209304367,"o","e"
"42","tS","CAN1",NA,NA,NA,1.8858,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_0","o","tʃ","e",0.8301,0.9401,0.11,"cuatro","cheques","de",0.8301,1.1801,0.35,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,684.986422895201,724.963437083118,0.8301,0.865102040816327,0.894190220930437,0.894190220930437,0.9401,0.0640902209304367,0.0290881801141101,0,0.0459097790695634,-0.0291902209304367,"o","e"
"43","tS","CAN1",NA,"MC",NA,1.9105,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_0","o","tʃ","e",0.8301,0.9401,0.11,"cuatro","cheques","de",0.8301,1.1801,0.35,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,684.986422895201,724.963437083118,0.8301,0.865102040816327,0.894190220930437,0.894190220930437,0.9401,0.0640902209304367,0.0290881801141101,0,0.0459097790695634,-0.0291902209304367,"o","e"
"44","tS","CAN1",NA,NA,NA,1.9352,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_0","o","tʃ","e",0.8301,0.9401,0.11,"cuatro","cheques","de",0.8301,1.1801,0.35,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,684.986422895201,724.963437083118,0.8301,0.865102040816327,0.894190220930437,0.894190220930437,0.9401,0.0640902209304367,0.0290881801141101,0,0.0459097790695634,-0.0291902209304367,"o","e"
"45","tS","CAN1",NA,NA,"offset",1.96,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_0","o","tʃ","e",0.8301,0.9401,0.11,"cuatro","cheques","de",0.8301,1.1801,0.35,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",7,NA,NA,NA,684.986422895201,724.963437083118,0.8301,0.865102040816327,0.894190220930437,0.894190220930437,0.9401,0.0640902209304367,0.0290881801141101,0,0.0459097790695634,-0.0291902209304367,"o","e"
"46","tS","CAN1","onset",NA,NA,1.775,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_1","o","tʃ","e",1.8401,1.9401,0.0999999999999999,"cuatro","cheques","de",1.8401,2.1501,0.31,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,619.197733819272,735.543144032304,1.8401,1.90609070294785,1.9401,1.9401,1.9401,0.0999999999999999,0.0340092970521539,0,0,-0.0341,"o","e"
"47","tS","CAN1",NA,NA,NA,1.7965,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_1","o","tʃ","e",1.8401,1.9401,0.0999999999999999,"cuatro","cheques","de",1.8401,2.1501,0.31,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,619.197733819272,735.543144032304,1.8401,1.90609070294785,1.9401,1.9401,1.9401,0.0999999999999999,0.0340092970521539,0,0,-0.0341,"o","e"
"48","tS","CAN1",NA,"MC",NA,1.818,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_1","o","tʃ","e",1.8401,1.9401,0.0999999999999999,"cuatro","cheques","de",1.8401,2.1501,0.31,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,619.197733819272,735.543144032304,1.8401,1.90609070294785,1.9401,1.9401,1.9401,0.0999999999999999,0.0340092970521539,0,0,-0.0341,"o","e"
"49","tS","CAN1",NA,NA,NA,1.8395,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_1","o","tʃ","e",1.8401,1.9401,0.0999999999999999,"cuatro","cheques","de",1.8401,2.1501,0.31,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,619.197733819272,735.543144032304,1.8401,1.90609070294785,1.9401,1.9401,1.9401,0.0999999999999999,0.0340092970521539,0,0,-0.0341,"o","e"
"50","tS","CAN1",NA,NA,"offset",1.861,"Str_o#tSe_1","cuatro cheques de viaje",17,"o#tSe_1","Phrase Medial","Word Initial","Stressed","o","e","CAN","Vowel","Back","Mid",1,"Male","CAN1_14_1","o","tʃ","e",1.8401,1.9401,0.0999999999999999,"cuatro","cheques","de",1.8401,2.1501,0.31,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",16,NA,NA,NA,619.197733819272,735.543144032304,1.8401,1.90609070294785,1.9401,1.9401,1.9401,0.0999999999999999,0.0340092970521539,0,0,-0.0341,"o","e"
"51","tS","CAN1","onset",NA,NA,1.865,"NoStr_#tSa_1","chalecos de vestir",2,"#tSa_1","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_0",NA,"tʃ","a",0.3501,0.4001,0.05,NA,"chalecos","de",0.3501,0.7801,0.43,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4355.58353275786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a"
"52","tS","CAN1",NA,NA,NA,1.8902,"NoStr_#tSa_1","chalecos de vestir",2,"#tSa_1","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_0",NA,"tʃ","a",0.3501,0.4001,0.05,NA,"chalecos","de",0.3501,0.7801,0.43,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4355.58353275786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a"
"53","tS","CAN1",NA,"MC",NA,1.9155,"NoStr_#tSa_1","chalecos de vestir",2,"#tSa_1","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_0",NA,"tʃ","a",0.3501,0.4001,0.05,NA,"chalecos","de",0.3501,0.7801,0.43,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4355.58353275786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a"
"54","tS","CAN1",NA,NA,NA,1.9407,"NoStr_#tSa_1","chalecos de vestir",2,"#tSa_1","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_0",NA,"tʃ","a",0.3501,0.4001,0.05,NA,"chalecos","de",0.3501,0.7801,0.43,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4355.58353275786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a"
"55","tS","CAN1",NA,NA,"offset",1.966,"NoStr_#tSa_1","chalecos de vestir",2,"#tSa_1","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_0",NA,"tʃ","a",0.3501,0.4001,0.05,NA,"chalecos","de",0.3501,0.7801,0.43,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4355.58353275786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a"
"56","tS","CAN1","onset",NA,NA,1.69,"NoStr_#tSa_2","chalecos de vestir",2,"#tSa_2","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_1","ɾ","tʃ","a",1.8901,1.9601,0.0700000000000001,"faltar","chalecos","de",1.8901,2.2901,0.4,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,4140.36687196636,4373.1314122517,1.8901,1.92510204081633,1.92510204081633,1.92510204081633,1.9601,0.0350020408163265,0,0,0.0349979591836735,NA,"ɾ","a"
"57","tS","CAN1",NA,NA,NA,1.713,"NoStr_#tSa_2","chalecos de vestir",2,"#tSa_2","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_1","ɾ","tʃ","a",1.8901,1.9601,0.0700000000000001,"faltar","chalecos","de",1.8901,2.2901,0.4,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,4140.36687196636,4373.1314122517,1.8901,1.92510204081633,1.92510204081633,1.92510204081633,1.9601,0.0350020408163265,0,0,0.0349979591836735,NA,"ɾ","a"
"58","tS","CAN1",NA,"MC",NA,1.736,"NoStr_#tSa_2","chalecos de vestir",2,"#tSa_2","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_1","ɾ","tʃ","a",1.8901,1.9601,0.0700000000000001,"faltar","chalecos","de",1.8901,2.2901,0.4,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,4140.36687196636,4373.1314122517,1.8901,1.92510204081633,1.92510204081633,1.92510204081633,1.9601,0.0350020408163265,0,0,0.0349979591836735,NA,"ɾ","a"
"59","tS","CAN1",NA,NA,NA,1.759,"NoStr_#tSa_2","chalecos de vestir",2,"#tSa_2","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_1","ɾ","tʃ","a",1.8901,1.9601,0.0700000000000001,"faltar","chalecos","de",1.8901,2.2901,0.4,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,4140.36687196636,4373.1314122517,1.8901,1.92510204081633,1.92510204081633,1.92510204081633,1.9601,0.0350020408163265,0,0,0.0349979591836735,NA,"ɾ","a"
"60","tS","CAN1",NA,NA,"offset",1.782,"NoStr_#tSa_2","chalecos de vestir",2,"#tSa_2","Phrase Initial","Word Initial","Unstressed","Initial","a","CAN","Initial","Initial","Initial",0,"Male","CAN1_19_1","ɾ","tʃ","a",1.8901,1.9601,0.0700000000000001,"faltar","chalecos","de",1.8901,2.2901,0.4,"R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,4140.36687196636,4373.1314122517,1.8901,1.92510204081633,1.92510204081633,1.92510204081633,1.9601,0.0350020408163265,0,0,0.0349979591836735,NA,"ɾ","a"
"61","tS","CAN1","onset",NA,NA,1.736,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_0",NA,"tʃ","a",0.4101,0.4801,0.07,NA,"chanclas","de",0.4101,0.7701,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4014.52227802214,4027.67238293068,0.4101,0.445102040816327,0.445102040816327,0.445102040816327,0.4801,0.0350020408163265,0,0,0.0349979591836735,NA,NA,"a"
"62","tS","CAN1",NA,NA,NA,1.7635,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_0",NA,"tʃ","a",0.4101,0.4801,0.07,NA,"chanclas","de",0.4101,0.7701,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4014.52227802214,4027.67238293068,0.4101,0.445102040816327,0.445102040816327,0.445102040816327,0.4801,0.0350020408163265,0,0,0.0349979591836735,NA,NA,"a"
"63","tS","CAN1",NA,"MC",NA,1.791,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_0",NA,"tʃ","a",0.4101,0.4801,0.07,NA,"chanclas","de",0.4101,0.7701,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4014.52227802214,4027.67238293068,0.4101,0.445102040816327,0.445102040816327,0.445102040816327,0.4801,0.0350020408163265,0,0,0.0349979591836735,NA,NA,"a"
"64","tS","CAN1",NA,NA,NA,1.8185,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_0",NA,"tʃ","a",0.4101,0.4801,0.07,NA,"chanclas","de",0.4101,0.7701,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4014.52227802214,4027.67238293068,0.4101,0.445102040816327,0.445102040816327,0.445102040816327,0.4801,0.0350020408163265,0,0,0.0349979591836735,NA,NA,"a"
"65","tS","CAN1",NA,NA,"offset",1.846,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_0",NA,"tʃ","a",0.4101,0.4801,0.07,NA,"chanclas","de",0.4101,0.7701,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,4014.52227802214,4027.67238293068,0.4101,0.445102040816327,0.445102040816327,0.445102040816327,0.4801,0.0350020408163265,0,0,0.0349979591836735,NA,NA,"a"
"66","tS","CAN1","onset",NA,NA,1.814,"Str_r#tSa_2","chanclas de piscina",3,"r#tSa_2","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_1",NA,"tʃ","a",1.7801,1.8401,0.0600000000000001,NA,"chanclas","de",1.7801,2.1401,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5075.99477092845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ɾ","a"
"67","tS","CAN1",NA,NA,NA,1.8443,"Str_r#tSa_2","chanclas de piscina",3,"r#tSa_2","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_1",NA,"tʃ","a",1.7801,1.8401,0.0600000000000001,NA,"chanclas","de",1.7801,2.1401,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5075.99477092845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ɾ","a"
"68","tS","CAN1",NA,"MC",NA,1.8745,"Str_r#tSa_2","chanclas de piscina",3,"r#tSa_2","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_1",NA,"tʃ","a",1.7801,1.8401,0.0600000000000001,NA,"chanclas","de",1.7801,2.1401,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5075.99477092845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ɾ","a"
"69","tS","CAN1",NA,NA,NA,1.9048,"Str_r#tSa_2","chanclas de piscina",3,"r#tSa_2","Phrase Medial","Word Initial","Stressed","r","a","CAN","Consonant","Consonant","Consonant",0,"Male","CAN1_23_1",NA,"tʃ","a",1.7801,1.8401,0.0600000000000001,NA,"chanclas","de",1.7801,2.1401,0.36,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",25,NA,NA,NA,5075.99477092845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ɾ","a"
